"id";"date";"monthly_value";"quarterly_value";"yearly_value";"quarter_id";"month_id";"month";"quarter_year_name";"month_year_name"
"509";"2019-05-24";"5";"2";"2019";"2019002";"2019005";"Mai";"2 Qu 2019";"Mai 2019"
"510";"2019-05-25";"5";"2";"2019";"2019002";"2019005";"Mai";"2 Qu 2019";"Mai 2019"
"511";"2019-05-26";"5";"2";"2019";"2019002";"2019005";"Mai";"2 Qu 2019";"Mai 2019"
"512";"2019-05-27";"5";"2";"2019";"2019002";"2019005";"Mai";"2 Qu 2019";"Mai 2019"
"513";"2019-05-28";"5";"2";"2019";"2019002";"2019005";"Mai";"2 Qu 2019";"Mai 2019"
"514";"2019-05-29";"5";"2";"2019";"2019002";"2019005";"Mai";"2 Qu 2019";"Mai 2019"
"515";"2019-05-30";"5";"2";"2019";"2019002";"2019005";"Mai";"2 Qu 2019";"Mai 2019"
"516";"2019-05-31";"5";"2";"2019";"2019002";"2019005";"Mai";"2 Qu 2019";"Mai 2019"
"517";"2019-06-01";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"518";"2019-06-02";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"519";"2019-06-03";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"520";"2019-06-04";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"521";"2019-06-05";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"522";"2019-06-06";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"523";"2019-06-07";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"524";"2019-06-08";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"525";"2019-06-09";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"526";"2019-06-10";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"527";"2019-06-11";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"528";"2019-06-12";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"529";"2019-06-13";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"530";"2019-06-14";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"531";"2019-06-15";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"532";"2019-06-16";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"533";"2019-06-17";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"534";"2019-06-18";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"535";"2019-06-19";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"536";"2019-06-20";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"537";"2019-06-21";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"538";"2019-06-22";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"539";"2019-06-23";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"540";"2019-06-24";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"541";"2019-06-25";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"542";"2019-06-26";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"543";"2019-06-27";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"544";"2019-06-28";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"545";"2019-06-29";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"546";"2019-06-30";"6";"2";"2019";"2019002";"2019006";"Juni";"2 Qu 2019";"Jun 2019"
"547";"2019-07-01";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"548";"2019-07-02";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"549";"2019-07-03";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"550";"2019-07-04";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"551";"2019-07-05";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"552";"2019-07-06";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"553";"2019-07-07";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"554";"2019-07-08";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"555";"2019-07-09";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"556";"2019-07-10";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"557";"2019-07-11";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"558";"2019-07-12";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"559";"2019-07-13";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"560";"2019-07-14";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"561";"2019-07-15";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"562";"2019-07-16";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"563";"2019-07-17";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"564";"2019-07-18";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"565";"2019-07-19";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"566";"2019-07-20";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"567";"2019-07-21";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"568";"2019-07-22";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"569";"2019-07-23";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"570";"2019-07-24";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"571";"2019-07-25";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"572";"2019-07-26";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"573";"2019-07-27";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"574";"2019-07-28";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"575";"2019-07-29";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"576";"2019-07-30";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"577";"2019-07-31";"7";"3";"2019";"2019003";"2019007";"Juli";"3 Qu 2019";"Jul 2019"
"578";"2019-08-01";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"579";"2019-08-02";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"580";"2019-08-03";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"581";"2019-08-04";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"582";"2019-08-05";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"583";"2019-08-06";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"584";"2019-08-07";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"585";"2019-08-08";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"586";"2019-08-09";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"587";"2019-08-10";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"588";"2019-08-11";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"589";"2019-08-12";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"590";"2019-08-13";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"591";"2019-08-14";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"592";"2019-08-15";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"593";"2019-08-16";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"594";"2019-08-17";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"595";"2019-08-18";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"596";"2019-08-19";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"597";"2019-08-20";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"598";"2019-08-21";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"599";"2019-08-22";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"600";"2019-08-23";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"601";"2019-08-24";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"602";"2019-08-25";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"603";"2019-08-26";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"604";"2019-08-27";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"605";"2019-08-28";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"606";"2019-08-29";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"607";"2019-08-30";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"608";"2019-08-31";"8";"3";"2019";"2019003";"2019008";"August";"3 Qu 2019";"Aug 2019"
"609";"2019-09-01";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"610";"2019-09-02";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"611";"2019-09-03";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"612";"2019-09-04";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"613";"2019-09-05";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"614";"2019-09-06";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"615";"2019-09-07";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"616";"2019-09-08";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"617";"2019-09-09";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"618";"2019-09-10";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"619";"2019-09-11";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"620";"2019-09-12";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"621";"2019-09-13";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"622";"2019-09-14";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"623";"2019-09-15";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"624";"2019-09-16";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"625";"2019-09-17";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"626";"2019-09-18";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"627";"2019-09-19";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"628";"2019-09-20";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"629";"2019-09-21";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"630";"2019-09-22";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"631";"2019-09-23";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"632";"2019-09-24";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"633";"2019-09-25";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"634";"2019-09-26";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"635";"2019-09-27";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"636";"2019-09-28";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"637";"2019-09-29";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"638";"2019-09-30";"9";"3";"2019";"2019003";"2019009";"September";"3 Qu 2019";"Sep 2019"
"639";"2019-10-01";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"640";"2019-10-02";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"641";"2019-10-03";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"642";"2019-10-04";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"643";"2019-10-05";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"644";"2019-10-06";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"645";"2019-10-07";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"646";"2019-10-08";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"647";"2019-10-09";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"648";"2019-10-10";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"649";"2019-10-11";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"650";"2019-10-12";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"651";"2019-10-13";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"652";"2019-10-14";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"653";"2019-10-15";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"654";"2019-10-16";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"655";"2019-10-17";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"656";"2019-10-18";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"657";"2019-10-19";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"658";"2019-10-20";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"659";"2019-10-21";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"660";"2019-10-22";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"661";"2019-10-23";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"662";"2019-10-24";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"663";"2019-10-25";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"664";"2019-10-26";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"665";"2019-10-27";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"666";"2019-10-28";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"667";"2019-10-29";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"668";"2019-10-30";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"669";"2019-10-31";"10";"4";"2019";"2019004";"2019010";"Oktober";"4 Qu 2019";"Okt 2019"
"670";"2019-11-01";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"671";"2019-11-02";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"672";"2019-11-03";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"673";"2019-11-04";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"674";"2019-11-05";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"675";"2019-11-06";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"676";"2019-11-07";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"677";"2019-11-08";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"678";"2019-11-09";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"679";"2019-11-10";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"680";"2019-11-11";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"681";"2019-11-12";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"682";"2019-11-13";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"683";"2019-11-14";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"684";"2019-11-15";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"685";"2019-11-16";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"686";"2019-11-17";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"687";"2019-11-18";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"688";"2019-11-19";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"689";"2019-11-20";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"690";"2019-11-21";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"691";"2019-11-22";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"692";"2019-11-23";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"693";"2019-11-24";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"694";"2019-11-25";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"695";"2019-11-26";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"696";"2019-11-27";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"697";"2019-11-28";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"698";"2019-11-29";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"699";"2019-11-30";"11";"4";"2019";"2019004";"2019011";"November";"4 Qu 2019";"Nov 2019"
"700";"2019-12-01";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"701";"2019-12-02";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"702";"2019-12-03";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"703";"2019-12-04";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"704";"2019-12-05";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"705";"2019-12-06";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"706";"2019-12-07";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"707";"2019-12-08";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"708";"2019-12-09";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"709";"2019-12-10";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"710";"2019-12-11";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"711";"2019-12-12";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"712";"2019-12-13";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"713";"2019-12-14";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"714";"2019-12-15";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"715";"2019-12-16";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"716";"2019-12-17";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"717";"2019-12-18";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"718";"2019-12-19";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"719";"2019-12-20";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"720";"2019-12-21";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"721";"2019-12-22";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"722";"2019-12-23";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"723";"2019-12-24";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"724";"2019-12-25";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"725";"2019-12-26";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"726";"2019-12-27";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"727";"2019-12-28";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"728";"2019-12-29";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"729";"2019-12-30";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"730";"2019-12-31";"12";"4";"2019";"2019004";"2019012";"Dezember";"4 Qu 2019";"Dez 2019"
"731";"2020-01-01";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"732";"2020-01-02";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"733";"2020-01-03";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"734";"2020-01-04";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"735";"2020-01-05";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"736";"2020-01-06";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"737";"2020-01-07";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"738";"2020-01-08";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"739";"2020-01-09";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"740";"2020-01-10";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"741";"2020-01-11";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"742";"2020-01-12";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"743";"2020-01-13";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"744";"2020-01-14";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"745";"2020-01-15";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"746";"2020-01-16";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"747";"2020-01-17";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"748";"2020-01-18";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"749";"2020-01-19";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"750";"2020-01-20";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"751";"2020-01-21";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"752";"2020-01-22";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"753";"2020-01-23";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"754";"2020-01-24";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"755";"2020-01-25";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"756";"2020-01-26";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"757";"2020-01-27";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"758";"2020-01-28";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"759";"2020-01-29";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"760";"2020-01-30";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"761";"2020-01-31";"1";"1";"2020";"2020001";"2020001";"Januar";"1 Qu 2020";"Jan 2020"
"762";"2020-02-01";"2";"1";"2020";"2020001";"2020002";"Februar";"1 Qu 2020";"Feb 2020"
"763";"2020-02-02";"2";"1";"2020";"2020001";"2020002";"Februar";"1 Qu 2020";"Feb 2020"
